seed,region,degradation_mode,degradation_severity,accuracy,balanced_accuracy,macro_f1,weighted_f1,recall_attack,recall_investigation,recall_mount,recall_other,f1_attack,f1_investigation,f1_mount,f1_other,support_attack,support_investigation,support_mount,support_other
44,full_body_both_mice,clean,0.0,0.786375,0.7863749999999999,0.7855294003679302,0.7855294003679302,0.7995,0.631,0.92,0.795,0.75853889943074,0.6566077003121749,0.8712121212121212,0.8557588805166846,2000,2000,2000,2000
44,full_body_both_mice,jitter,0.02,0.786375,0.786375,0.7853768982754055,0.7853768982754055,0.805,0.626,0.92,0.7945,0.7583608101742817,0.6558407543216344,0.8716248223590716,0.8556812062466344,2000,2000,2000,2000
44,full_body_both_mice,jitter,0.05,0.784625,0.7846249999999999,0.7823884271150614,0.7823884271150614,0.8485,0.586,0.9225,0.7815,0.7562388591800356,0.6462641301350979,0.8769011406844106,0.8501495784607016,2000,2000,2000,2000
44,full_body_both_mice,jitter,0.1,0.760375,0.760375,0.7546452445319286,0.7546452445319287,0.914,0.477,0.914,0.7365,0.7307615430741555,0.585995085995086,0.875688622754491,0.826135726303982,2000,2000,2000,2000
44,full_body_both_mice,dropout,0.05,0.785875,0.7858750000000001,0.7851936902298957,0.7851936902298956,0.7975,0.6325,0.919,0.7945,0.7573599240265907,0.6556102617258357,0.8721233689205219,0.8556812062466344,2000,2000,2000,2000
44,full_body_both_mice,dropout,0.15,0.78425,0.78425,0.7837486276474801,0.78374862764748,0.7875,0.6355,0.9185,0.7955,0.7532281205164992,0.6541430777148739,0.8724768463547851,0.8551464660037624,2000,2000,2000,2000
44,full_body_both_mice,dropout,0.3,0.781375,0.7813749999999999,0.7811984374861594,0.7811984374861595,0.771,0.6395,0.9185,0.7965,0.7445678416224046,0.6513878278584161,0.8733063941050629,0.855531686358754,2000,2000,2000,2000
44,full_body_both_mice,temporal_subsample,2.0,0.786,0.786,0.784841746385746,0.784841746385746,0.8045,0.6225,0.921,0.796,0.7571764705882353,0.6549184639663335,0.8711279262236935,0.8561441247647217,2000,2000,2000,2000
44,full_body_both_mice,temporal_subsample,3.0,0.783625,0.783625,0.78273339556477,0.7827333955647701,0.7985,0.6215,0.921,0.7935,0.7525918944392083,0.6492556803342909,0.8740213523131672,0.8550646551724138,2000,2000,2000,2000
44,full_body_both_mice,temporal_subsample,5.0,0.781,0.781,0.7798283541318829,0.7798283541318829,0.8015,0.609,0.921,0.7925,0.7506438773121049,0.6410526315789473,0.8733997155049786,0.8542171921315009,2000,2000,2000,2000
44,head_neck_both_mice,clean,0.0,0.75425,0.75425,0.7559271389379988,0.7559271389379988,0.721,0.664,0.923,0.709,0.729757085020243,0.6239135541461123,0.8650421743205249,0.8049957422651149,2000,2000,2000,2000
44,head_neck_both_mice,jitter,0.02,0.752875,0.752875,0.7543891312000244,0.7543891312000243,0.7245,0.6595,0.923,0.7045,0.7299748110831235,0.6221698113207547,0.8630201028517999,0.8023917995444191,2000,2000,2000,2000
44,head_neck_both_mice,jitter,0.05,0.7375,0.7375,0.7373898677120108,0.7373898677120109,0.756,0.5955,0.9255,0.673,0.7143869596031184,0.5922426653406265,0.8569444444444444,0.785985401459854,2000,2000,2000,2000
44,head_neck_both_mice,jitter,0.1,0.690125,0.690125,0.6810200351693216,0.6810200351693216,0.8195,0.395,0.925,0.621,0.6685702631042219,0.47547396930484503,0.8257085471992859,0.754327361068934,2000,2000,2000,2000
44,head_neck_both_mice,dropout,0.05,0.7545,0.7545,0.7562518163825706,0.7562518163825703,0.7225,0.665,0.9225,0.708,0.7312753036437247,0.6238273921200751,0.8655876143560872,0.8043169554103948,2000,2000,2000,2000
44,head_neck_both_mice,dropout,0.15,0.754125,0.7541249999999999,0.7559758151685763,0.7559758151685764,0.716,0.6695,0.9225,0.7085,0.7285677944543373,0.6251167133520075,0.8657907085875176,0.8044280442804428,2000,2000,2000,2000
44,head_neck_both_mice,dropout,0.3,0.75,0.75,0.7523808208440061,0.7523808208440061,0.7055,0.6715,0.9165,0.7065,0.7206332992849847,0.6206099815157117,0.8654390934844193,0.8028409090909091,2000,2000,2000,2000
44,head_neck_both_mice,temporal_subsample,2.0,0.75375,0.75375,0.755155508957768,0.755155508957768,0.731,0.655,0.9245,0.7045,0.7311827956989247,0.6208530805687204,0.8666510428872745,0.8019351166761526,2000,2000,2000,2000
44,head_neck_both_mice,temporal_subsample,3.0,0.75275,0.75275,0.7540045446479858,0.7540045446479856,0.7465,0.64,0.921,0.7035,0.7345633456334564,0.6137616878446416,0.8662120855866448,0.8014810595272003,2000,2000,2000,2000
44,head_neck_both_mice,temporal_subsample,5.0,0.75175,0.7517499999999999,0.7528232216197355,0.7528232216197355,0.751,0.6315,0.921,0.7035,0.7333984375,0.6099975851243661,0.8664158043273753,0.8014810595272003,2000,2000,2000,2000
44,no_tail_both_mice,clean,0.0,0.771,0.771,0.7711001170303948,0.7711001170303949,0.713,0.662,0.9205,0.7885,0.7214773589678725,0.6557701832590391,0.8531047265987025,0.8540481992959653,2000,2000,2000,2000
44,no_tail_both_mice,jitter,0.02,0.771,0.771,0.7710951335268834,0.7710951335268835,0.7175,0.6595,0.921,0.786,0.7227398640141023,0.654753040456689,0.8541618363088338,0.8527257933279089,2000,2000,2000,2000
44,no_tail_both_mice,jitter,0.05,0.7695,0.7695,0.7693849117357547,0.7693849117357547,0.7375,0.6435,0.922,0.775,0.7266009852216748,0.6486895161290323,0.8554859661331478,0.8467631794591641,2000,2000,2000,2000
44,no_tail_both_mice,jitter,0.1,0.74825,0.74825,0.7457459312098174,0.7457459312098174,0.838,0.532,0.893,0.73,0.7211703958691911,0.6012998022040125,0.837514654161782,0.8229988726042841,2000,2000,2000,2000
44,no_tail_both_mice,dropout,0.05,0.772,0.772,0.7721898788173069,0.7721898788173068,0.715,0.6645,0.921,0.7875,0.7236842105263158,0.6562962962962963,0.8553517529602972,0.853427255486318,2000,2000,2000,2000
44,no_tail_both_mice,dropout,0.15,0.771125,0.7711250000000001,0.7713392632594049,0.7713392632594049,0.712,0.664,0.9205,0.788,0.7213779128672746,0.6551554020720276,0.8550859266140269,0.8537378114842904,2000,2000,2000,2000
44,no_tail_both_mice,dropout,0.3,0.771875,0.7718750000000001,0.7722210013927345,0.7722210013927346,0.7115,0.6665,0.921,0.7885,0.7238046795523907,0.6537518391368318,0.8577415599534343,0.8535859269282815,2000,2000,2000,2000
44,no_tail_both_mice,temporal_subsample,2.0,0.772,0.772,0.7719832348318043,0.7719832348318043,0.7155,0.661,0.923,0.7885,0.7236409608091025,0.6565681648870126,0.8534442903374942,0.8542795232936078,2000,2000,2000,2000
44,no_tail_both_mice,temporal_subsample,3.0,0.772875,0.772875,0.7730028420120767,0.7730028420120766,0.726,0.6585,0.9205,0.7865,0.7283671933784801,0.655223880597015,0.8546889507892294,0.8537313432835821,2000,2000,2000,2000
44,no_tail_both_mice,temporal_subsample,5.0,0.771,0.771,0.7710995700884777,0.7710995700884776,0.724,0.653,0.921,0.786,0.7269076305220884,0.6502364948966891,0.8533703961084086,0.8538837588267246,2000,2000,2000,2000
44,trunk_tail_both_mice,clean,0.0,0.77875,0.77875,0.7766254993480382,0.7766254993480382,0.7775,0.596,0.9085,0.833,0.7475961538461539,0.6318579379803869,0.8633879781420765,0.8636599274235355,2000,2000,2000,2000
44,trunk_tail_both_mice,jitter,0.02,0.77625,0.77625,0.7738812374211279,0.7738812374211279,0.7805,0.584,0.9085,0.832,0.7442193087008343,0.6239316239316239,0.8631828978622328,0.8641911191898208,2000,2000,2000,2000
44,trunk_tail_both_mice,jitter,0.05,0.764,0.764,0.7593170483763354,0.7593170483763354,0.816,0.516,0.914,0.81,0.7288968289414918,0.5910652920962199,0.8608429479632682,0.8564631245043616,2000,2000,2000,2000
44,trunk_tail_both_mice,jitter,0.1,0.73425,0.73425,0.7214368079513771,0.7214368079513772,0.9065,0.3675,0.9095,0.7535,0.7038043478260869,0.49478290138000675,0.8547932330827067,0.8323667495167081,2000,2000,2000,2000
44,trunk_tail_both_mice,dropout,0.05,0.778875,0.7788750000000001,0.7768177469942286,0.7768177469942287,0.777,0.597,0.909,0.8325,0.7474747474747475,0.6317460317460317,0.8646848989298455,0.8633653098262899,2000,2000,2000,2000
44,trunk_tail_both_mice,dropout,0.15,0.777125,0.777125,0.7750937539140482,0.7750937539140483,0.772,0.596,0.908,0.8325,0.7449939686369119,0.629023746701847,0.8645560580814092,0.8618012422360248,2000,2000,2000,2000
44,trunk_tail_both_mice,dropout,0.3,0.775875,0.775875,0.7739461824475734,0.7739461824475734,0.7635,0.5965,0.908,0.8355,0.740722774678632,0.626904887020494,0.8641446585772068,0.8640124095139607,2000,2000,2000,2000
44,trunk_tail_both_mice,temporal_subsample,2.0,0.77925,0.77925,0.7770926084925992,0.7770926084925993,0.7875,0.5895,0.9065,0.8335,0.748574144486692,0.6284648187633263,0.8658070678127985,0.8655244029075805,2000,2000,2000,2000
44,trunk_tail_both_mice,temporal_subsample,3.0,0.77775,0.7777499999999999,0.775422132068751,0.775422132068751,0.7865,0.583,0.9085,0.833,0.7476235741444867,0.622032542011203,0.8679245283018868,0.8641078838174274,2000,2000,2000,2000
44,trunk_tail_both_mice,temporal_subsample,5.0,0.773375,0.7733749999999999,0.7707449654007645,0.7707449654007644,0.7785,0.572,0.9105,0.8325,0.7387900355871886,0.6142281879194631,0.8657000237699073,0.8642616143264988,2000,2000,2000,2000
44,hips_tail_both_mice,clean,0.0,0.7705,0.7705,0.7724861305334814,0.7724861305334813,0.74,0.676,0.902,0.764,0.7330361565131253,0.6489080873530118,0.8675162298629479,0.8404840484048405,2000,2000,2000,2000
44,hips_tail_both_mice,jitter,0.02,0.770875,0.770875,0.7726536372833748,0.7726536372833748,0.7485,0.666,0.903,0.766,0.7345436702649657,0.6459747817652765,0.8676435263031468,0.8424525708001099,2000,2000,2000,2000
44,hips_tail_both_mice,jitter,0.05,0.76525,0.76525,0.7650910112982865,0.7650910112982865,0.805,0.5965,0.905,0.7545,0.7376861397479955,0.6202235508188199,0.8664432742939205,0.83601108033241,2000,2000,2000,2000
44,hips_tail_both_mice,jitter,0.1,0.740375,0.740375,0.7328726994543737,0.7328726994543738,0.8905,0.4415,0.907,0.7225,0.7281275551921504,0.5303303303303303,0.8522433638712709,0.8207895484237433,2000,2000,2000,2000
44,hips_tail_both_mice,dropout,0.05,0.768375,0.768375,0.770495261796989,0.7704952617969891,0.7315,0.6755,0.9025,0.764,0.7278606965174129,0.6456391875746714,0.8679971146910315,0.8404840484048405,2000,2000,2000,2000
44,hips_tail_both_mice,dropout,0.15,0.76475,0.76475,0.7671325522717851,0.7671325522717852,0.716,0.6765,0.9015,0.765,0.7181544633901705,0.6413842142687841,0.867870036101083,0.8411214953271028,2000,2000,2000,2000
44,hips_tail_both_mice,dropout,0.3,0.76175,0.7617499999999999,0.7643220851364451,0.7643220851364452,0.7005,0.6795,0.9,0.767,0.7090080971659919,0.6392285983066792,0.8664259927797834,0.842625652293326,2000,2000,2000,2000
44,hips_tail_both_mice,temporal_subsample,2.0,0.7705,0.7705000000000001,0.7729129380537688,0.7729129380537688,0.741,0.6745,0.9015,0.765,0.7314906219151036,0.6442215854823304,0.8748180494905385,0.8411214953271028,2000,2000,2000,2000
44,hips_tail_both_mice,temporal_subsample,3.0,0.771,0.771,0.773461749561382,0.773461749561382,0.7445,0.6725,0.9025,0.7645,0.7318751536003932,0.6432329029172644,0.8777048383175298,0.841034103410341,2000,2000,2000,2000
44,hips_tail_both_mice,temporal_subsample,5.0,0.763375,0.763375,0.7660039996523261,0.7660039996523261,0.727,0.6645,0.8985,0.7635,0.7182020251914053,0.6339136656331982,0.8712727272727273,0.8406275805119736,2000,2000,2000,2000
44,resident_only_full_body,clean,0.0,0.599,0.599,0.602619719193607,0.602619719193607,0.7635,0.7135,0.457,0.462,0.8346542771248975,0.5605971321940679,0.48903156768325307,0.5261958997722096,2000,2000,2000,2000
44,resident_only_full_body,jitter,0.02,0.5895,0.5895,0.5891889895375332,0.5891889895375332,0.7865,0.6285,0.604,0.339,0.8387096774193549,0.5298208640674394,0.5371276122721209,0.45109780439121755,2000,2000,2000,2000
44,resident_only_full_body,jitter,0.05,0.50625,0.5062500000000001,0.4547581891394379,0.4547581891394379,0.8275,0.3405,0.7885,0.0685,0.7845461009717942,0.3903697334479794,0.5228779840848806,0.12123893805309735,2000,2000,2000,2000
44,resident_only_full_body,jitter,0.1,0.443375,0.44337499999999996,0.349849560998926,0.349849560998926,0.753,0.1225,0.893,0.005,0.6908256880733945,0.196,0.5027445460942997,0.009828009828009828,2000,2000,2000,2000
44,resident_only_full_body,dropout,0.05,0.59775,0.59775,0.6015459244826524,0.6015459244826524,0.757,0.7175,0.451,0.4655,0.8323254535459044,0.5609851446442533,0.4859913793103448,0.5268817204301075,2000,2000,2000,2000
44,resident_only_full_body,dropout,0.15,0.5955,0.5954999999999999,0.5995123927931701,0.59951239279317,0.746,0.7285,0.4385,0.469,0.8286587059150236,0.5610319599537928,0.4797592997811816,0.5285996055226825,2000,2000,2000,2000
44,resident_only_full_body,dropout,0.3,0.5855,0.5855,0.5900299476018482,0.5900299476018483,0.7125,0.7375,0.417,0.475,0.8108108108108109,0.55765595463138,0.46475341320702146,0.5268996117581808,2000,2000,2000,2000
44,resident_only_full_body,temporal_subsample,2.0,0.597375,0.597375,0.599470854766665,0.599470854766665,0.7755,0.699,0.494,0.421,0.8294117647058824,0.5535537517323302,0.5107262858619799,0.5041916167664671,2000,2000,2000,2000
44,resident_only_full_body,temporal_subsample,3.0,0.581625,0.5816250000000001,0.5829435401146248,0.5829435401146248,0.7885,0.63,0.503,0.405,0.8177339901477833,0.5243445692883895,0.49654491609081935,0.4931506849315068,2000,2000,2000,2000
44,resident_only_full_body,temporal_subsample,5.0,0.5595,0.5595,0.5565833003673506,0.5565833003673506,0.809,0.54,0.509,0.38,0.78429471643238,0.48,0.49072065557965777,0.47131782945736433,2000,2000,2000,2000
44,intruder_only_full_body,clean,0.0,0.56625,0.56625,0.5649637359224008,0.5649637359224008,0.8125,0.532,0.5325,0.388,0.7537105751391465,0.4523809523809524,0.607529948659441,0.44623346751006326,2000,2000,2000,2000
44,intruder_only_full_body,jitter,0.02,0.539625,0.539625,0.528027084094515,0.5280270840945148,0.811,0.4725,0.597,0.278,0.7377757561974073,0.421875,0.5943255350920856,0.35813204508856683,2000,2000,2000,2000
44,intruder_only_full_body,jitter,0.05,0.495125,0.49512500000000004,0.45267587378496527,0.4526758737849652,0.8115,0.265,0.747,0.157,0.6985151710781149,0.31585220500595945,0.5621825023518344,0.23415361670395227,2000,2000,2000,2000
44,intruder_only_full_body,jitter,0.1,0.469,0.46900000000000003,0.4023507779420711,0.402350777942071,0.7865,0.17,0.8235,0.096,0.651615575807788,0.22841787033926772,0.5712799167533819,0.15808974886784685,2000,2000,2000,2000
44,intruder_only_full_body,dropout,0.05,0.56275,0.56275,0.5619023263583673,0.5619023263583675,0.8085,0.537,0.518,0.3875,0.7529685681024447,0.45192509993688196,0.5988439306358382,0.4438717067583047,2000,2000,2000,2000
44,intruder_only_full_body,dropout,0.15,0.554875,0.554875,0.5549422987728501,0.55494229877285,0.7965,0.5385,0.491,0.3935,0.7492944496707432,0.44809652589972954,0.5784977908689249,0.4438804286520023,2000,2000,2000,2000
44,intruder_only_full_body,dropout,0.3,0.53925,0.53925,0.5403955642380621,0.5403955642380622,0.77,0.5475,0.44,0.3995,0.7354345749761223,0.4430507788792231,0.5415384615384615,0.44155844155844154,2000,2000,2000,2000
44,intruder_only_full_body,temporal_subsample,2.0,0.5565,0.5565,0.5537630378675836,0.5537630378675836,0.8145,0.5345,0.4965,0.3805,0.7401181281235802,0.45219966159052455,0.5841176470588235,0.4386167146974063,2000,2000,2000,2000
44,intruder_only_full_body,temporal_subsample,3.0,0.541125,0.541125,0.5353310078094361,0.5353310078094361,0.826,0.538,0.443,0.3575,0.7342222222222222,0.4472152950955943,0.5404086611771882,0.4194778527427398,2000,2000,2000,2000
44,intruder_only_full_body,temporal_subsample,5.0,0.525375,0.5253749999999999,0.5152615813063312,0.5152615813063313,0.833,0.5375,0.4035,0.3275,0.7213682615284693,0.4450424342786173,0.5012422360248447,0.3933933933933934,2000,2000,2000,2000
55,full_body_both_mice,clean,0.0,0.754375,0.754375,0.7564523181152741,0.756452318115274,0.6815,0.663,0.9365,0.7365,0.6803094584477165,0.6282871357498223,0.8864174159962139,0.8307952622673435,2000,2000,2000,2000
55,full_body_both_mice,jitter,0.02,0.752,0.752,0.7540449971741985,0.7540449971741985,0.6895,0.6485,0.936,0.734,0.6798126694601923,0.6210198707206129,0.8857345635202271,0.8296128849957615,2000,2000,2000,2000
55,full_body_both_mice,jitter,0.05,0.739875,0.739875,0.7408946824146625,0.7408946824146624,0.741,0.5495,0.9325,0.7365,0.6757865937072504,0.5681054536055828,0.8834675509237329,0.8362191314220835,2000,2000,2000,2000
55,full_body_both_mice,jitter,0.1,0.6815,0.6815,0.6796641376361784,0.6796641376361785,0.839,0.355,0.819,0.713,0.626704014939309,0.4407200496585971,0.8245658192801409,0.8266666666666667,2000,2000,2000,2000
55,full_body_both_mice,dropout,0.05,0.75425,0.7542500000000001,0.7563197273368973,0.7563197273368973,0.678,0.6665,0.937,0.7355,0.6796992481203008,0.6293673276676109,0.8858425904041598,0.8303697431555179,2000,2000,2000,2000
55,full_body_both_mice,dropout,0.15,0.752375,0.752375,0.7545051321698943,0.7545051321698943,0.665,0.671,0.9375,0.736,0.6722264341672984,0.6290133583313804,0.8863152918931695,0.8304654442877292,2000,2000,2000,2000
55,full_body_both_mice,dropout,0.3,0.754375,0.754375,0.7563902377241769,0.756390237724177,0.658,0.682,0.9405,0.737,0.6728016359918201,0.6339762956077155,0.8878923766816144,0.830890642615558,2000,2000,2000,2000
55,full_body_both_mice,temporal_subsample,2.0,0.757375,0.7573749999999999,0.7592069333653415,0.7592069333653415,0.689,0.6655,0.94,0.735,0.6852312282446544,0.6335078534031413,0.8880491261218706,0.8300395256916996,2000,2000,2000,2000
55,full_body_both_mice,temporal_subsample,3.0,0.75525,0.7552499999999999,0.7571526489958745,0.7571526489958744,0.693,0.655,0.938,0.735,0.6846134848110644,0.627094303494495,0.8861596598960794,0.8307431477818593,2000,2000,2000,2000
55,full_body_both_mice,temporal_subsample,5.0,0.751,0.7509999999999999,0.7531888127135284,0.7531888127135283,0.688,0.6455,0.9385,0.732,0.6764995083579154,0.6181469954512808,0.8874704491725768,0.8306382978723404,2000,2000,2000,2000
55,head_neck_both_mice,clean,0.0,0.725125,0.725125,0.7276616428449618,0.7276616428449617,0.542,0.74,0.927,0.6915,0.632992700729927,0.6101834673263244,0.8898488120950324,0.7776215912285634,2000,2000,2000,2000
55,head_neck_both_mice,jitter,0.02,0.72575,0.7257499999999999,0.7282977430640547,0.7282977430640547,0.5495,0.736,0.928,0.6895,0.6365479293368086,0.6104084594650633,0.8886760833133828,0.7775585001409642,2000,2000,2000,2000
55,head_neck_both_mice,jitter,0.05,0.724125,0.7241249999999999,0.7272990282462898,0.7272990282462898,0.5995,0.698,0.928,0.671,0.6519847743338771,0.6006884681583476,0.88191969588976,0.7746031746031746,2000,2000,2000,2000
55,head_neck_both_mice,jitter,0.1,0.6765,0.6765000000000001,0.6805915364657631,0.6805915364657631,0.7045,0.493,0.879,0.6295,0.6144788486698648,0.49672544080604536,0.8511256354393609,0.7600362209477814,2000,2000,2000,2000
55,head_neck_both_mice,dropout,0.05,0.724625,0.724625,0.727111420997737,0.7271114209977371,0.538,0.742,0.927,0.6915,0.6303456356180434,0.6101973684210527,0.8900624099855977,0.7778402699662542,2000,2000,2000,2000
55,head_neck_both_mice,dropout,0.15,0.723,0.7230000000000001,0.7253196989829309,0.7253196989829309,0.527,0.7475,0.926,0.6915,0.6240378922439314,0.610079575596817,0.8891022563610178,0.7780590717299578,2000,2000,2000,2000
55,head_neck_both_mice,dropout,0.3,0.717125,0.7171249999999999,0.7190505297775527,0.7190505297775528,0.5045,0.749,0.924,0.691,0.6056422569027611,0.6052525252525253,0.8882480173035328,0.7770593196513916,2000,2000,2000,2000
55,head_neck_both_mice,temporal_subsample,2.0,0.7255,0.7255,0.7276820265138625,0.7276820265138624,0.54,0.7405,0.9275,0.694,0.632688927943761,0.6119834710743801,0.8864994026284349,0.7795563044088739,2000,2000,2000,2000
55,head_neck_both_mice,temporal_subsample,3.0,0.72625,0.7262500000000001,0.7290783998731871,0.729078399873187,0.553,0.7365,0.923,0.6925,0.6393063583815028,0.6109498133554542,0.8864345738295318,0.7796228539262595,2000,2000,2000,2000
55,head_neck_both_mice,temporal_subsample,5.0,0.722875,0.7228749999999999,0.7259469062271655,0.7259469062271655,0.553,0.726,0.9215,0.691,0.636546762589928,0.6038677479725515,0.8847815650504081,0.7785915492957747,2000,2000,2000,2000
55,no_tail_both_mice,clean,0.0,0.738,0.738,0.7402417575853362,0.7402417575853362,0.618,0.6655,0.9285,0.74,0.6415779911757072,0.6132227597327805,0.8747056052755534,0.8314606741573034,2000,2000,2000,2000
55,no_tail_both_mice,jitter,0.02,0.73625,0.73625,0.7385113140442467,0.7385113140442469,0.622,0.6545,0.928,0.7405,0.6407416945660571,0.6079888527635857,0.8725905030559473,0.8327242057913973,2000,2000,2000,2000
55,no_tail_both_mice,jitter,0.05,0.727625,0.727625,0.7296564087917634,0.7296564087917635,0.6515,0.597,0.932,0.73,0.6437747035573123,0.5768115942028985,0.8692002797854977,0.8288390576213455,2000,2000,2000,2000
55,no_tail_both_mice,jitter,0.1,0.695875,0.695875,0.6924950721227451,0.6924950721227451,0.752,0.411,0.9355,0.685,0.6375582874099195,0.463229078613694,0.8652023121387283,0.8039906103286385,2000,2000,2000,2000
55,no_tail_both_mice,dropout,0.05,0.73725,0.7372500000000001,0.7394970619513763,0.7394970619513765,0.612,0.6675,0.9285,0.741,0.6383311603650587,0.6128069772779435,0.8744996468095126,0.8323504633529908,2000,2000,2000,2000
55,no_tail_both_mice,dropout,0.15,0.73575,0.7357499999999999,0.7380157314235085,0.7380157314235084,0.6055,0.6695,0.928,0.74,0.6335338739210045,0.6123942373656529,0.8744405182567727,0.8316942961506041,2000,2000,2000,2000
55,no_tail_both_mice,dropout,0.3,0.7335,0.7335,0.7359992772287854,0.7359992772287856,0.592,0.6755,0.925,0.7415,0.6277836691410392,0.6096570397111913,0.8738781294284365,0.832678270634475,2000,2000,2000,2000
55,no_tail_both_mice,temporal_subsample,2.0,0.73725,0.73725,0.7395422084994038,0.7395422084994038,0.6155,0.6635,0.9315,0.7385,0.6403120936280884,0.6099747184555274,0.8767058823529412,0.831176139561058,2000,2000,2000,2000
55,no_tail_both_mice,temporal_subsample,3.0,0.7365,0.7365,0.7390195090568652,0.7390195090568652,0.6305,0.652,0.927,0.7365,0.647663071391885,0.6048237476808905,0.8734982332155476,0.8300929839391378,2000,2000,2000,2000
55,no_tail_both_mice,temporal_subsample,5.0,0.736,0.736,0.7385042246224076,0.7385042246224075,0.6325,0.6475,0.927,0.737,0.6460674157303371,0.6035889070146819,0.8737040527803959,0.8306565229642153,2000,2000,2000,2000
55,trunk_tail_both_mice,clean,0.0,0.749,0.749,0.7489189235813523,0.7489189235813521,0.664,0.658,0.9215,0.7525,0.6808510638297872,0.6377513932638721,0.8560148629818858,0.8210583742498636,2000,2000,2000,2000
55,trunk_tail_both_mice,jitter,0.02,0.74875,0.74875,0.7489128240841917,0.7489128240841917,0.671,0.659,0.9185,0.7465,0.6817373634747269,0.6394953905870936,0.8552141527001862,0.8192043895747599,2000,2000,2000,2000
55,trunk_tail_both_mice,jitter,0.05,0.7425,0.7424999999999999,0.7431319683050085,0.7431319683050085,0.693,0.6425,0.9185,0.716,0.675932699341624,0.6316048169083313,0.8598174584600983,0.8051728985099803,2000,2000,2000,2000
55,trunk_tail_both_mice,jitter,0.1,0.70325,0.7032499999999999,0.7045878435752941,0.7045878435752941,0.796,0.4945,0.865,0.6575,0.6463662200568413,0.5502086230876218,0.8482471193920078,0.7735294117647059,2000,2000,2000,2000
55,trunk_tail_both_mice,dropout,0.05,0.748125,0.7481249999999999,0.7480068677455791,0.748006867745579,0.6595,0.658,0.9225,0.7525,0.6781491002570694,0.6366715045960329,0.8561484918793504,0.8210583742498636,2000,2000,2000,2000
55,trunk_tail_both_mice,dropout,0.15,0.748,0.748,0.7477871444330033,0.7477871444330033,0.651,0.663,0.9255,0.7525,0.6744366744366744,0.6381135707410972,0.857539958304378,0.8210583742498636,2000,2000,2000,2000
55,trunk_tail_both_mice,dropout,0.3,0.74575,0.74575,0.7453713740064769,0.7453713740064768,0.641,0.664,0.9255,0.7525,0.6685788787483703,0.6372360844529751,0.8559537572254335,0.8197167755991286,2000,2000,2000,2000
55,trunk_tail_both_mice,temporal_subsample,2.0,0.748875,0.748875,0.7485604454527257,0.7485604454527258,0.658,0.66,0.9265,0.751,0.6780010303967027,0.6381435823060189,0.8604597167401904,0.8176374523679912,2000,2000,2000,2000
55,trunk_tail_both_mice,temporal_subsample,3.0,0.74675,0.74675,0.7466412246953482,0.7466412246953481,0.6565,0.6575,0.925,0.748,0.6738516807800873,0.6346525096525096,0.8614668218859138,0.8165938864628821,2000,2000,2000,2000
55,trunk_tail_both_mice,temporal_subsample,5.0,0.743,0.743,0.7427952164621274,0.7427952164621275,0.646,0.6525,0.9265,0.747,0.6656362699639361,0.6290672451193059,0.859860788863109,0.816616561902159,2000,2000,2000,2000
55,hips_tail_both_mice,clean,0.0,0.757375,0.757375,0.7574673840493679,0.7574673840493679,0.58,0.736,0.9325,0.781,0.6575963718820862,0.6519043401240036,0.8801321378008494,0.8402366863905325,2000,2000,2000,2000
55,hips_tail_both_mice,jitter,0.02,0.758375,0.7583750000000001,0.7586493662234438,0.7586493662234438,0.5895,0.7315,0.9315,0.781,0.6618018523715969,0.6521060842433697,0.8802267895109851,0.8404627387678235,2000,2000,2000,2000
55,hips_tail_both_mice,jitter,0.05,0.749625,0.749625,0.7503643207982014,0.7503643207982014,0.617,0.673,0.932,0.7765,0.6567323044172432,0.6254646840148699,0.8782096584216725,0.8410506363390198,2000,2000,2000,2000
55,hips_tail_both_mice,jitter,0.1,0.722375,0.722375,0.7213540844810279,0.7213540844810279,0.719,0.4835,0.9305,0.7565,0.6489169675090253,0.5196131112305212,0.8786591123701605,0.8382271468144045,2000,2000,2000,2000
55,hips_tail_both_mice,dropout,0.05,0.755375,0.755375,0.7553645186790473,0.7553645186790473,0.5715,0.7385,0.931,0.7805,0.6522111269614836,0.6506607929515419,0.8793388429752066,0.839247311827957,2000,2000,2000,2000
55,hips_tail_both_mice,dropout,0.15,0.752875,0.752875,0.7524907949939211,0.7524907949939211,0.5555,0.744,0.932,0.78,0.6421965317919075,0.6496398166339227,0.8798678310125089,0.8382590005373455,2000,2000,2000,2000
55,hips_tail_both_mice,dropout,0.3,0.750375,0.7503749999999999,0.7494830495499785,0.7494830495499786,0.5385,0.751,0.9305,0.7815,0.6327849588719154,0.6497945057322085,0.8763833294089945,0.8389694041867954,2000,2000,2000,2000
55,hips_tail_both_mice,temporal_subsample,2.0,0.752375,0.752375,0.7515685813359082,0.7515685813359082,0.5575,0.7365,0.935,0.7805,0.6420961704578174,0.6494708994708994,0.8779342723004695,0.8367729831144465,2000,2000,2000,2000
55,hips_tail_both_mice,temporal_subsample,3.0,0.750625,0.7506249999999999,0.7500343536274392,0.7500343536274393,0.551,0.7375,0.9315,0.7825,0.6366262276140959,0.6460797196671046,0.8791882963662104,0.838243170862346,2000,2000,2000,2000
55,hips_tail_both_mice,temporal_subsample,5.0,0.74475,0.74475,0.7439466285696168,0.7439466285696169,0.5385,0.7305,0.93,0.78,0.6261627906976744,0.6379912663755458,0.8767381569644119,0.8348943002408349,2000,2000,2000,2000
